name,discount_in_percent,price_in_brl,rating_in_percent,end_time_in_seconds,start_time_in_second,release_time_in_second
Let's Build a Zoo,10,34.19,85.36,1636740000,1636124114,1636070400
Plasma Attack,89,1.19,50.0,1637085600,1635872863,1614729600
Nether Nightmare,65,3.04,50.0,1637690400,1636480949,1617580800
Roll a Ball With Your Friends,35,4.21,80.09,1636740000,1636182479,1627603200
Z.O.M.B.I.E.,50,1.14,69.33,1637085600,1635872966,1614902400
TAL: Arctic 4,50,1.14,70.57,1636999200,1635442843,1614211200
扫雷冒险谭2 ~露露姆的冒险~,35,13.44,79.68,1636999200,1636394523,1616112000
Nova Odessa - The Strange Tower,62,2.46,69.2,1636999200,1636394523,1614384000
Creepy Tale 2,20,16.55,83.23,1637344800,1636131983,1626393600
Radon Blast,60,2.59,70.84,1636999200,1636394523,1614384000
Jurassic Attack,50,1.14,74.78,1637344800,1636131981,1616803200
Fireworks Simulator: Realistic,50,3.24,73.96,1637431200,1636254314,1615334400
Trailer Shop Simulator,70,11.39,65.49,1637085600,1635872864,1626825600
How does it work!?,90,2.06,51.44,1636740000,1635442843,1614816000
Space Cube Tower Defense,90,2.06,32.94,1637258400,1636045624,1614556800
GOLD IS MINE,90,2.06,47.22,1637258400,1636045622,1614816000
GEAR TuNNEL,50,1.14,-1.0,1637172000,1635962942,1614556800
Jetpack astronaut,90,2.06,55.66,1636740000,1635442843,1614729600
Toys & Physics,74,1.16,48.11,1636999200,1636394523,1614816000
Inglorious Waifu VS Nazi Zombies,60,1.79,84.9,1636999200,1636394523,1615334400
Parkour Game,50,1.14,58.97,1637258400,1636045624,1614816000
Rogue Spirit,30,41.99,71.49,1636740000,1636182479,1630454400
PLACEFRONT,70,8.06,64.08,1636999200,1636394524,1614902400
Wind Angel,45,4.77,64.07,1636999200,1635442845,1615420800
OVERSTARS,10,2.06,-1.0,1636999200,1636394524,1615852800
REFICUL 666,20,22.31,60.76,1636999200,1636394524,1617062400
Rabbit Riot,89,1.19,78.83,1637085600,1635872865,1617580800
Rogues Adventure,50,1.14,65.93,1636999200,1636394524,1617062400
Academy of Magic - Lair of the Beast,25,9.29,66.76,1637517600,1636308082,1614988800
Lazy Chess,20,5.19,50.0,1636740000,1636182479,1615507200
Sky Goddess,45,4.77,69.91,1636999200,1635440853,1616025600
MECHANICA: A Ballad of the Rabbit and Mercury,20,30.39,88.91,1636999200,1636394524,1631836800
Generals. Positional Warfare,75,6.22,59.42,1636999200,1636394524,1618358400
Let's Learn Xiangqi (Chinese Chess),40,6.0,55.69,1637085600,1635920148,1615939200
Destroy The Hexons,30,1.6,76.13,1636999200,1636394524,1615766400
Qubie: Invader of Worlds,50,2.24,-1.0,1637431200,1636218375,1628208000
Trap Arena,74,1.16,70.57,1636999200,1636394524,1615507200
Island Diary,15,42.21,78.74,1636740000,1636182480,1625184000
SLASH OF BULLET,20,16.55,60.28,1636740000,1636182480,1619136000
Endless Furry Pinball 2D,50,1.14,43.95,1637085600,1635872866,1615248000
LineArt Jigsaw Puzzle - Erotica Valentines,74,1.16,59.6,1636999200,1636394524,1614902400
Puzzle & Chess,25,1.71,57.17,1636999200,1636394524,1617926400
FALCO AXE,50,1.14,72.21,1637085600,1635872868,1616457600
Helix,50,10.34,59.42,1637344800,1636131984,1625788800
Dangerous Lands,74,1.16,66.62,1636999200,1636394524,1615507200
Long Road,40,1.37,50.0,1637690400,1636445402,1616544000
New Yankee: Under the Genie's Thumb,50,7.24,70.84,1636740000,1636182481,1618185600
MiniRacer,40,1.37,55.14,1637690400,1636445402,1616544000
白玉的幻梦 Dream of Hakugyokurou,40,2.69,67.06,1636999200,1636394524,1615766400
The Gorcs' Forge,50,3.24,71.0,1636999200,1636394524,1618185600
Gamer Girls (18+),30,3.14,69.91,1637690400,1636480949,1617926400
Hentai Royale,50,1.14,50.0,1637604000,1636394524,1626998400
Mysterious Blocks,74,1.16,44.31,1637085600,1635920148,1616803200
Rotate To Find The Difference,50,1.14,59.6,1637258400,1636016714,1615852800
Maya Treasures,90,2.06,53.59,1637085600,1635872869,1615766400
Miss Furry,50,1.14,80.29,1636999200,1635442845,1620345600
Malice & Greed,30,20.29,82.04,1636740000,1636182481,1616371200
Russian Drunken Boxers,50,1.14,75.0,1636999200,1636394524,1616716800
Seed of the Dead: Sweet Home,25,43.49,78.79,1636999200,1636157120,1630022400
LONER,50,1.14,59.46,1637517600,1636308083,1617408000
Goddess Of War Ashley,45,4.77,76.9,1636999200,1635442845,1616630400
Sir Christopher,50,1.14,55.13,1637085600,1635920149,1616371200
Realtime Mining Simulator,50,6.19,67.93,1636650000,1635442222,1616889600
Disco Ball,74,1.16,69.2,1636999200,1636394524,1616716800
Burning Ball,74,1.16,67.06,1636999200,1636394524,1616716800
Cat's Life Jigsaw Puzzles,65,2.27,69.2,1636999200,1636394524,1616630400
Penguin Climbing,50,1.14,73.19,1636999200,1636394524,1616716800
Potion Meister,50,4.34,40.58,1636826400,1635962945,1635811200
True Spring Love,60,1.79,50.0,1637690400,1636480950,1616112000
Choco Rabbit Revenge,50,1.14,41.0,1636999200,1636394524,1616716800
Lab BreakOut,90,2.06,64.07,1636740000,1635442068,1616112000
Girls on puzzle 3,50,1.14,59.6,1636999200,1636394524,1617408000
Clan of Death,74,2.31,74.19,1636999200,1636394524,1633046400
Sacred Cubes,60,1.79,40.03,1637085600,1635872866,1616630400
Felix The Toy,70,1.34,73.75,1636912800,1635699920,1616284800
Chessplosion,10,22.4,83.74,1636740000,1636182482,1632182400
Girls on puzzle 4,50,1.14,45.83,1636999200,1636394524,1616716800
Hyposphere Z,90,2.06,64.07,1636740000,1635442847,1616371200
Hero of the Demon,25,21.74,67.25,1636999200,1636394524,1628812800
Ark of Artemis,25,26.24,78.84,1636999200,1636394524,1621555200
Elemental Angel,45,4.77,79.71,1637258400,1636045624,1617235200
My Simple Puzzle,10,24.47,-1.0,1636650028,1636017016,1635984000
МЕМОЛОГИЯ,50,1.14,76.95,1637431200,1636218375,1620259200
Before the battery´s over,30,3.14,77.0,1636999200,1636394524,1617753600
Pixel Game Maker Series ISEKAI QUARTET Adventure Action Game,30,20.29,67.06,1636740000,1636131984,1624406400
A Cat in Dungeons,30,3.14,75.64,1636999200,1636394524,1616544000
In the dark forest,82,1.16,40.57,1636999200,1636394524,1616889600
Dojoran - Steam Edition,45,5.98,81.25,1636999200,1636394524,1604880000
Neon Dimension,69,4.49,32.94,1637172000,1635962945,1617062400
Curiosity,40,5.21,-1.0,1636999200,1636394524,1618099200
Super Maze Labyrinth,45,2.46,70.84,1636999200,1636394524,1617580800
JUNK: The Legend of Junichi Kato,50,7.24,65.42,1636740000,1636182482,1619308800
Memento Vivere,50,7.24,55.69,1636999200,1636394524,1617840000
Otaku Club,60,1.79,45.83,1637690400,1636480950,1616544000
Gravity run,90,2.06,40.4,1637258400,1636045625,1616716800
FPS Tactics,90,2.06,42.61,1637258400,1636045625,1617580800
SUPER METBOY!,40,12.41,64.08,1636740000,1636182482,1618963200
Spider-Robots War,82,1.16,50.0,1636999200,1636394524,1617321600
Fruit Row,50,1.14,59.6,1636999200,1636394524,1617148800
Hentai Muse,40,1.37,54.17,1636740000,1635527139,1626393600
Daenerys Miracle,40,1.37,74.19,1636999200,1636394524,1617753600
Between Time: Escape Room,20,16.55,82.0,1637172000,1635962946,1631664000
Blokker,40,1.37,82.12,1636999200,1636394524,1618185600
HIGH&LOW　～めざせ！　26連勝！　5000兆円への道～,20,1.83,73.26,1636740000,1636182588,1620604800
Kanojo xx Switch,20,1.83,44.31,1636999200,1636394524,1617667200
Survive Into Night,40,12.41,55.69,1636999200,1636394524,1628035200
Wild Wild Chess,40,2.69,75.1,1636999200,1636394526,1619136000
Color Pixel Heroes,65,1.57,59.42,1636999200,1636394526,1617840000
Mercenaries Blaze,30,26.59,70.73,1636740000,1636182482,1623283200
Cinemoji,30,1.6,79.05,1636999200,1636394526,1617840000
Cute Girls: Find Secrets,50,1.14,68.75,1637604000,1636394526,1621382400
Crazy indian,50,1.14,50.0,1637085600,1635872966,1618876800
Battle for Sea 3D,90,2.06,33.38,1637604000,1636394526,1617840000
Rooten,40,6.53,76.45,1637690400,1636480950,1631059200
Duck Creator,20,1.83,81.5,1636563642,1635956652,1635897600
Mini Crafty,50,5.44,56.25,1637604000,1636394526,1620864000
Trap Genesis,15,17.58,86.79,1636999200,1636157120,1631836800
Jacob The Farmer,45,1.25,57.73,1637431200,1636218449,1618444800
Robot.Start - Puzzle Game,40,1.37,78.3,1636999200,1636394526,1619395200
Extreme racing,69,6.41,50.0,1637172000,1635962946,1619654400
Cute Bite,15,24.64,76.92,1636999200,1636394524,1630368000
Monkey vs Dino,90,2.06,38.04,1637258400,1636045627,1618358400
Blaster Master Zero 3,25,56.24,82.1,1636740000,1636182588,1627516800
Switchball HD - Puzzle Platformer,40,11.15,72.48,1636999200,1636394524,1621209600
Newton's Life at Home - Pixel Art Jigsaw Puzzle,40,2.69,79.04,1636999200,1636394524,1618272000
Pornocrates,25,12.44,44.78,1636563600,1635354385,1622678400
Escape - The Speedrun Game,74,1.16,40.03,1637085600,1635872871,1625788800
MAYBE I CAN,50,10.34,59.42,1636826400,1635615057,1623801600
Long Ago: A Puzzle Tale,40,17.99,67.06,1637344800,1636131985,1622160000
Car Drive,50,1.14,50.0,1637085600,1635872871,1618531200
Erotic Jigsaw Puzzle,82,1.16,69.2,1636999200,1636394524,1618617600
World Racing '95,50,2.24,60.28,1636826400,1635962946,1622160000
Avoid The Demons,50,1.14,55.69,1636999200,1636394527,1618963200
Underland: The Climb,40,2.69,81.47,1636999200,1636394527,1619136000
My Sweet Ants!,60,1.79,45.83,1637690400,1636480951,1619136000
Floating Girl,50,1.14,42.04,1637604000,1636394527,1620950400
Rescue Operation,86,1.21,79.71,1636999200,1636394527,1618963200
GAI Stops Auto: Right Version Simulator,66,2.2,77.56,1637604000,1636376703,1622764800
ARKOS,10,18.62,77.88,1636563624,1635950112,1635897600
Dead Night,50,1.14,74.0,1637085600,1635872870,1619827200
Hentai Hack-Her,25,4.86,75.41,1636999200,1635442851,1620950400
Endless Furry Killer Infinity,74,1.16,72.17,1637085600,1635872872,1621296000
Discover girl,20,1.83,45.83,1636999200,1636394527,1623974400
Puzzle girl,20,1.83,45.83,1636999200,1636394527,1624492800
Dogs Organized Neatly,10,5.84,85.77,1636740000,1635760211,1635724800
We Are Live,10,26.09,-1.0,1636826400,1636216508,1636156800
Robin Hood: Hail to the King,45,7.96,62.1,1636740000,1636182589,1619568000
Wild world,50,1.14,50.0,1637085600,1635872872,1619308800
Line of War,50,1.14,66.25,1637258400,1636045625,1621641600
Crazy Race,50,1.14,59.97,1637085600,1635872870,1619136000
Word Hunt Fever,34,2.3,74.19,1636999200,1635788958,1620950400
Deadly Threat,80,1.73,54.33,1637085600,1635872870,1620691200
Sacred Cubes 2,70,2.6,61.97,1637085600,1635872870,1620000000
Little adventure,80,1.73,65.0,1637085600,1635872873,1619136000
WORDLAND,30,3.14,81.03,1637085600,1635872875,1620172800
Gardens and Girls,50,1.14,66.62,1637085600,1635872873,1626566400
Flexibility and Girls,50,1.14,65.93,1637085600,1635872874,1621123200
Food and Girls,50,1.14,69.59,1637085600,1635872874,1621555200
My Lovely Noblewomen,50,1.14,56.32,1637085600,1635872874,1621468800
Mazeing,10,2.06,59.42,1636999200,1636394527,1623628800
Insight,10,7.82,81.11,1636999200,1636394527,1633478400
Re.Surs,10,14.93,80.54,1636999200,1636380603,1636329600
Monster Battle Quest,65,1.57,64.78,1636999200,1636394527,1620086400
SHADOW STEP,65,1.57,50.0,1637085600,1636480951,1619481600
TURK: The Demon Slayer,50,1.14,70.33,1637604000,1636394527,1621036800
Heltons Haunted Hotel,45,1.25,44.31,1636999200,1636394527,1621555200
Puzzle Light,40,1.37,82.39,1636999200,1636394527,1619740800
The Killer of Dishonor,50,1.14,62.0,1637604000,1636394527,1620345600
Cute Girls Love Books,60,1.79,50.0,1637690400,1636480951,1619827200
Planets Battle,90,2.06,35.22,1637258400,1636045820,1620000000
Water Drift,90,2.06,45.83,1637258400,1636045628,1619913600
Summer of '58,43,10.59,86.51,1637258400,1636045628,1626825600
Cemetery Warrior V,82,1.16,60.28,1636999200,1636394528,1622332800
Cyber Hunter: Awakening,90,2.27,63.89,1637085600,1635872967,1620259200
Throw Knives,90,2.06,61.95,1637085600,1635872876,1620259200
Fallen from the sky,90,2.06,44.86,1636740000,1635442852,1620259200
Cossack and Magic,50,1.14,67.06,1636999200,1636394528,1620259200
Vitality Girl,45,4.77,74.53,1636999200,1635789905,1620864000
Retrowave Road,40,1.37,59.6,1636826400,1635642619,1620345600
Never Return,15,30.6,78.52,1636740000,1636182484,1629417600
Rioters 2025,80,2.17,50.0,1636826400,1635615055,1626393600
Black Smith3,25,28.49,77.06,1636826400,1635615058,1622160000
Miko Adventures Puffball,40,12.41,77.41,1636999200,1636394528,1631664000
Serpent Showdown,50,5.44,-1.0,1636740000,1636182483,1621036800
Dice Knight: Mystery of the Moirai,25,18.66,75.0,1636999200,1636121140,1623369600
Soaring Machinariae,20,18.23,74.19,1636740000,1636131986,1623283200
RealityMinds,20,21.51,69.2,1636740000,1636131986,1630281600
LineArt Jigsaw Puzzle - Airplanes,74,1.16,40.4,1636999200,1636394528,1619395200
PhotoWorld: Smooth Сorners,90,2.06,64.76,1637085600,1635872876,1620691200
Alien Planet Explorer,90,2.27,50.0,1637690400,1636480951,1620691200
Neon Light,60,1.79,-1.0,1637085600,1635872875,1621209600
Cleithrophobia,15,14.1,59.42,1636563626,1635980410,1635897600
Synth Retro Vapor Wave,50,1.14,69.44,1637258400,1636016715,1621468800
The Alien Way,90,2.06,67.93,1637085600,1635872877,1620604800
Flag Color Number - Painting and Coloring,50,1.14,55.69,1636999200,1636394528,1620777600
Biscuitts 4,80,7.59,67.06,1637085600,1635872965,1625616000
Water Ball,90,2.06,54.48,1637085600,1635872878,1621123200
Search,35,2.91,35.92,1636826400,1636233607,1636156800
Hot Swap,50,2.24,50.0,1637085600,1635872877,1621123200
Stardrytch,15,17.58,72.17,1636650017,1636041631,1635984000
Model Building Restoration,90,2.06,24.29,1637604000,1636394528,1622419200
ACIIIIIIIIIIIIIIID,45,1.25,66.62,1636912800,1635747311,1620950400
Don't Cut Your Hand 2,10,4.04,76.34,1636999200,1636394528,1628121600
Cladmen,50,1.14,57.21,1637604000,1636420202,1621728000
THE FANGS HUNTRESS,40,5.21,58.97,1637344800,1636131984,1621555200
Path of Sacrifice,33,5.82,80.98,1637172000,1636308084,1624406400
Mystery Solitaire Powerful Alchemist,89,1.19,67.06,1636999200,1636394528,1623196800
Sweet Candy,50,4.34,54.94,1636740000,1635788862,1629417600
Lost Scale: Part One,89,1.19,59.43,1637085600,1635872878,1621209600
Unicorn and Sweets,90,2.06,61.97,1637085600,1635872878,1621209600
Space Porter,90,2.06,59.97,1637085600,1635872879,1621296000
Allura: Curse of the Mermaid,25,9.29,55.69,1637431200,1636218379,1621382400
桃夭塔 TaoYaoTa,75,2.17,68.18,1637258400,1636045628,1622073600
Gamer Girls [18+]: eSports SEX,30,3.14,67.68,1637690400,1636480952,1628121600
Furry Pride,42,1.32,64.17,1636740000,1635559821,1621555200
Dungeon Adventure,15,17.58,75.23,1637344800,1636121141,1631836800
Project E.V.A. Remake,80,4.13,50.0,1636740000,1636131986,1621728000
Коты Воители,90,2.06,45.98,1637085600,1635872967,1621555200
Dawnbreaker - Aeon's Reach,10,18.62,50.0,1636740000,1636111812,1636070400
PolyClassic: Wild,45,5.98,75.46,1636740000,1635872880,1633910400
Risk Of Waifus,70,2.6,51.89,1636999200,1636394528,1625184000
Cycled,10,26.09,59.42,1636740000,1636113613,1636070400
Medieval Hero,80,1.73,71.55,1637085600,1635872879,1622505600
Hentai Pretty,40,1.37,57.39,1636740000,1635527140,1626393600
Children's Jigsaw Puzzles - Beautifully Illustrated,65,1.57,-1.0,1636999200,1636394528,1622073600
Sweety Little Witch,60,1.79,50.0,1637690400,1636480952,1622073600
Untitled Marble Game,75,2.49,79.46,1637258400,1636045630,1623369600
Fishards,20,11.59,84.1,1636563609,1635923113,1635897600
The Handbook,50,6.19,70.84,1636999200,1636394528,1622764800
The Way Home,50,2.24,71.55,1636740000,1636182484,1622505600
Waifu vs Evil,50,1.14,67.2,1637085600,1635872881,1631232000
Adventures With a Girl,50,1.14,62.1,1636999200,1636394529,1622505600
Swift Elf,50,1.14,57.39,1637085600,1635872881,1623369600
Hunger in Paradise,74,1.16,59.6,1636999200,1636394529,1623283200
Incredible Dracula: Legacy of the Valkyries,40,8.69,68.15,1636740000,1636182487,1623801600
Kittens and Yarn,30,3.14,84.4,1636999200,1636394529,1623888000
Ninja Ken,65,3.04,59.42,1636999200,1636394529,1623110400
Flaskoman,20,8.71,69.2,1637085600,1635872881,1633132800
Succubus Runa and the Erotic Dungeon,20,16.55,59.6,1636740000,1636101016,1636070400
FukTopia 2,80,7.59,59.42,1637085600,1635872882,1625443200
VR Another World,50,5.44,55.69,1636740000,1636182488,1623369600
Action Commando 2,33,7.29,55.69,1636999200,1636394529,1627344000
KUUKIYOMI 3: Consider It More and More!! - Father to Son,20,8.71,68.78,1636740000,1636182488,1624320000
Heroines,30,10.14,44.31,1637517600,1636308085,1627171200
UndercoverAgent,20,13.27,76.25,1636999200,1636394530,1625788800
Yin Yuh,50,4.34,40.58,1636999200,1636394530,1623974400
Gos Castle Runner,50,1.14,59.42,1636999200,1636394530,1623628800
Weapons Knight,60,4.35,64.08,1636999200,1636394530,1629417600
Ren the Summoner and the Erotic Dungeon,60,8.27,52.11,1637431200,1636218380,1629936000
Woute,82,1.16,64.08,1636999200,1636394530,1623974400
Box Pusher,50,1.14,64.78,1636563600,1635354389,1626220800
Hentai Pleasure,40,1.37,59.97,1636740000,1635527140,1626393600
Hentai Jigsaw,40,1.37,53.32,1636740000,1635527141,1626393600
Erotic Jigsaw Puzzle 3,82,1.16,59.6,1636999200,1636394530,1622764800
四色跳跃/Four color jump,15,3.81,71.57,1636999200,1636394530,1633651200
Express Simulator,44,1.15,40.58,1637085600,1635872882,1623974400
Schematic,20,3.59,64.08,1636740000,1636182485,1627430400
Star Chaser in Sea World,30,3.44,59.42,1636740000,1636182485,1626739200
Dress-up Pups,25,9.29,68.15,1637431200,1636218380,1624492800
Uninvited Guest,10,13.04,66.66,1636740000,1636135208,1636070400
Nekoba RocknRoll,22,9.66,59.42,1636740000,1636182489,1625011200
モン娘ぐらでぃえーた,20,8.71,76.13,1636740000,1636182589,1626220800
Endless Love,60,1.79,45.83,1637604000,1636394530,1624320000
Unreal Golf,50,1.14,53.59,1636999200,1636394530,1624492800
Detective Story: Reporter,50,1.14,62.0,1637085600,1635872882,1626393600
Bubble Shooter FX,50,3.24,55.69,1636999200,1636394530,1631145600
Abandoned Croxon Mansion,45,1.25,40.58,1637604000,1636394530,1626393600
Case 02: Paranormal Evil,20,9.91,76.34,1636740000,1636182490,1631491200
Anatomy of Fear,60,8.4,47.89,1636912800,1636045630,1626220800
G-MODEアーカイブス15 ちゅら島暮らし,20,8.71,64.08,1636740000,1636182489,1628467200
Magic gems,90,2.68,60.54,1637085600,1635872883,1626739200
Seek Wife,60,1.79,69.2,1637604000,1636394530,1624665600
POG 4,74,1.16,55.14,1637085600,1635872885,1626480000
My name is human,50,1.14,72.22,1637344800,1636131987,1631836800
Lone McLonegan : A Western Adventure,20,16.55,80.0,1636563616,1635978611,1635897600
Demon Lord Jill -REVIVAL-,60,4.35,60.09,1637431200,1636218381,1631836800
Flåklypa Grand Prix,10,59.39,47.46,1636650009,1636034715,1635984000
Radio,80,4.13,64.08,1636563600,1635354410,1625702400
Midsummer Madness,60,1.79,-1.0,1637604000,1636394532,1625356800
Beautiful Defenders,50,1.14,67.06,1637085600,1635872883,1634601600
Beautiful Vikings,50,1.14,67.06,1637085600,1635872884,1629849600
Nature and Girls,50,1.14,67.06,1637085600,1635872884,1634601600
Surfing and Girls,50,1.14,69.2,1637085600,1635872886,1629849600
Pluvia - Episode I,15,9.25,64.08,1636999200,1636373702,1636329600
G-MODEアーカイブス28 セパスチャンネル,20,8.71,50.0,1636740000,1636182490,1627257600
Death Realm,50,23.74,38.05,1636999200,1636394532,1625616000
Ancient Dino Runner,90,2.68,70.57,1637085600,1635872886,1626739200
Mononoke Slashdown,20,16.55,69.44,1636740000,1636182491,1629849600
Fantasy Mahjong connect,86,1.21,51.56,1636999200,1636394531,1625616000
Game of Love,40,5.99,63.89,1637085600,1635872886,1627257600
Lost in Red Valley,80,9.49,54.17,1636826400,1635615058,1632960000
Viking Heroes 2,45,7.96,73.26,1636740000,1636182491,1627430400
RPG: Squad battle,89,1.19,64.73,1637258400,1636045631,1626912000
AE86 EUROBEAT DRIFT,35,2.91,75.0,1636740000,1635574512,1626393600
